word		freq		rank		freq*rank 			 -60037.5
adulthood		3		22134		66402 			 6364.5
adsorbed		3		22135		66405 			 6367.5
Adriatic		3		22136		66408 			 6370.5
adorable		3		22137		66411 			 6373.5
adolescent's		3		22138		66414 			 6376.5
admonitions		3		22139		66417 			 6379.5
admittedly		3		22140		66420 			 6382.5
admirer		3		22141		66423 			 6385.5
Administration's		3		22142		66426 			 6388.5
administration's		3		22143		66429 			 6391.5
administer		3		22144		66432 			 6394.5
Adler		3		22145		66435 			 6397.5
Adjustment		3		22146		66438 			 6400.5
adjectival		3		22147		66441 			 6403.5
adequacy		3		22148		66444 			 6406.5
Additionally		3		22149		66447 			 6409.5
addiction		3		22150		66450 			 6412.5
addicted		3		22151		66453 			 6415.5
adapting		3		22152		66456 			 6418.5
Adams'		3		22153		66459 			 6421.5
adage		3		22154		66462 			 6424.5
Actual		3		22155		66465 			 6427.5
actresses		3		22156		66468 			 6430.5
acquiesce		3		22157		66471 			 6433.5
acquaint		3		22158		66474 			 6436.5
ached		3		22159		66477 			 6439.5
Acey		3		22160		66480 			 6442.5
acetonemia		3		22161		66483 			 6445.5
aces		3		22162		66486 			 6448.5
accusations		3		22163		66489 			 6451.5
accusation		3		22164		66492 			 6454.5
accumulating		3		22165		66495 			 6457.5
accumulate		3		22166		66498 			 6460.5
accrued		3		22167		66501 			 6463.5
accretion		3		22168		66504 			 6466.5
accomplishing		3		22169		66507 			 6469.5
accompaniments		3		22170		66510 			 6472.5
accentuated		3		22171		66513 			 6475.5
accented		3		22172		66516 			 6478.5
accelerators		3		22173		66519 			 6481.5
academies		3		22174		66522 			 6484.5
acacia		3		22175		66525 			 6487.5
abstracts		3		22176		66528 			 6490.5
Abstraction		3		22177		66531 			 6493.5
abstracting		3		22178		66534 			 6496.5
abstracted		3		22179		66537 			 6499.5
absorbing		3		22180		66540 			 6502.5
absolutes		3		22181		66543 			 6505.5
absent-mindedly		3		22182		66546 			 6508.5
absences		3		22183		66549 			 6511.5
abscesses		3		22184		66552 			 6514.5
abortive		3		22185		66555 			 6517.5
abolitionists		3		22186		66558 			 6520.5
Abolition		3		22187		66561 			 6523.5
ablaze		3		22188		66564 			 6526.5
abject		3		22189		66567 			 6529.5
abeyance		3		22190		66570 			 6532.5
aberration		3		22191		66573 			 6535.5
Abe		3		22192		66576 			 6538.5
Abbe		3		22193		66579 			 6541.5
A.B.		3		22194		66582 			 6544.5
a.		3		22195		66585 			 6547.5
98		3		22196		66588 			 6550.5
93		3		22197		66591 			 6553.5
92		3		22198		66594 			 6556.5
90-degrees		3		22199		66597 			 6559.5
$900		3		22200		66600 			 6562.5
900		3		22201		66603 			 6565.5
8th		3		22202		66606 			 6568.5
$85		3		22203		66609 			 6571.5
83		3		22204		66612 			 6574.5
81		3		22205		66615 			 6577.5
800,000		3		22206		66618 			 6580.5
-78-degrees		3		22207		66621 			 6583.5
75,000		3		22208		66624 			 6586.5
$750		3		22209		66627 			 6589.5
7-2		3		22210		66630 			 6592.5
7070		3		22211		66633 			 6595.5
70%		3		22212		66636 			 6598.5
$7		3		22213		66639 			 6601.5
64		3		22214		66642 			 6604.5
6-3		3		22215		66645 			 6607.5
60,000		3		22216		66648 			 6610.5
6%		3		22217		66651 			 6613.5
59		3		22218		66654 			 6616.5
'58		3		22219		66657 			 6619.5
5.7		3		22220		66660 			 6622.5
5.5		3		22221		66663 			 6625.5
54		3		22222		66666 			 6628.5
'52		3		22223		66669 			 6631.5
5-1		3		22224		66672 			 6634.5
50-foot		3		22225		66675 			 6637.5
$5,000,000		3		22226		66678 			 6640.5
500,000		3		22227		66681 			 6643.5
$500,000		3		22228		66684 			 6646.5
'50		3		22229		66687 			 6649.5
4-inch		3		22230		66690 			 6652.5
49		3		22231		66693 			 6655.5
'48		3		22232		66696 			 6658.5
45-degree		3		22233		66699 			 6661.5
$450		3		22234		66702 			 6664.5
44-year-old		3		22235		66705 			 6667.5
44		3		22236		66708 			 6670.5
4:30		3		22237		66711 			 6673.5
4.3		3		22238		66714 			 6676.5
420		3		22239		66717 			 6679.5
4,000		3		22240		66720 			 6682.5
$400		3		22241		66723 			 6685.5
$40		3		22242		66726 			 6688.5
375-degrees-C		3		22243		66729 			 6691.5
375		3		22244		66732 			 6694.5
$37		3		22245		66735 			 6697.5
368(a)(1)		3		22246		66738 			 6700.5
3,500		3		22247		66741 			 6703.5
332		3		22248		66744 			 6706.5
3-1/2		3		22249		66747 			 6709.5
$30,000		3		22250		66750 			 6712.5
3%		3		22251		66753 			 6715.5
$3		3		22252		66756 			 6718.5
2-year-olds		3		22253		66759 			 6721.5
2nd		3		22254		66762 			 6724.5
256		3		22255		66765 			 6727.5
$25		3		22256		66768 			 6730.5
2.4		3		22257		66771 			 6733.5
23rd		3		22258		66774 			 6736.5
2:33		3		22259		66777 			 6739.5
2:30.3-:36		3		22260		66780 			 6742.5
2:30		3		22261		66783 			 6745.5
22nd		3		22262		66786 			 6748.5
21st		3		22263		66789 			 6751.5
2-1/2		3		22264		66792 			 6754.5
2100		3		22265		66795 			 6757.5
2:01.1		3		22266		66798 			 6760.5
1986		3		22267		66801 			 6763.5
1970		3		22268		66804 			 6766.5
1964		3		22269		66807 			 6769.5
1959-1960		3		22270		66810 			 6772.5
1950s		3		22271		66813 			 6775.5
1932		3		22272		66816 			 6778.5
1918		3		22273		66819 			 6781.5
1911		3		22274		66822 			 6784.5
1906		3		22275		66825 			 6787.5
1904		3		22276		66828 			 6790.5
1903		3		22277		66831 			 6793.5
1902		3		22278		66834 			 6796.5
1899		3		22279		66837 			 6799.5
1897		3		22280		66840 			 6802.5
1893		3		22281		66843 			 6805.5
1890's		3		22282		66846 			 6808.5
1890		3		22283		66849 			 6811.5
1885		3		22284		66852 			 6814.5
1882		3		22285		66855 			 6817.5
1872		3		22286		66858 			 6820.5
1864		3		22287		66861 			 6823.5
1863		3		22288		66864 			 6826.5
1860		3		22289		66867 			 6829.5
1850		3		22290		66870 			 6832.5
1848		3		22291		66873 			 6835.5
1835		3		22292		66876 			 6838.5
1820		3		22293		66879 			 6841.5
1803		3		22294		66882 			 6844.5
1.8		3		22295		66885 			 6847.5
1797		3		22296		66888 			 6850.5
1792		3		22297		66891 			 6853.5
1791		3		22298		66894 			 6856.5
1789		3		22299		66897 			 6859.5
1788		3		22300		66900 			 6862.5
1783		3		22301		66903 			 6865.5
1707		3		22302		66906 			 6868.5
$17,000		3		22303		66909 			 6871.5
1700		3		22304		66912 			 6874.5
168		3		22305		66915 			 6877.5
1643		3		22306		66918 			 6880.5
1611		3		22307		66921 			 6883.5
1610		3		22308		66924 			 6886.5
1609		3		22309		66927 			 6889.5
1602		3		22310		66930 			 6892.5
16,000		3		22311		66933 			 6895.5
1600		3		22312		66936 			 6898.5
1582		3		22313		66939 			 6901.5
156		3		22314		66942 			 6904.5
$15,000		3		22315		66945 			 6907.5
1,500		3		22316		66948 			 6910.5
140		3		22317		66951 			 6913.5
14%		3		22318		66954 			 6916.5
$14		3		22319		66957 			 6919.5
13.5		3		22320		66960 			 6922.5
135		3		22321		66963 			 6925.5
12-gauge		3		22322		66966 			 6928.5
128		3		22323		66969 			 6931.5
126		3		22324		66972 			 6934.5
$125		3		22325		66975 			 6937.5
125		3		22326		66978 			 6940.5
121		3		22327		66981 			 6943.5
12,000		3		22328		66984 			 6946.5
12%		3		22329		66987 			 6949.5
11th		3		22330		66990 			 6952.5
113		3		22331		66993 			 6955.5
1.1		3		22332		66996 			 6958.5
109-degrees-F		3		22333		66999 			 6961.5
10''		3		22334		67002 			 6964.5
1.0		3		22335		67005 			 6967.5
1''		3		22336		67008 			 6970.5
$.07		3		22337		67011 			 6973.5
05		3		22338		67014 			 6976.5
0.3		3		22339		67017 			 6979.5
Zworykin		2		22340		44680 			 -15357.5
Zurich		2		22341		44682 			 -15355.5
Zurcher		2		22342		44684 			 -15353.5
Zubkovskaya		2		22343		44686 			 -15351.5
**zq		2		22344		44688 			 -15349.5
zounds		2		22345		44690 			 -15347.5
zoologist		2		22346		44692 			 -15345.5
zodiacal		2		22347		44694 			 -15343.5
Zing		2		22348		44696 			 -15341.5
Ziffren		2		22349		44698 			 -15339.5
Ziegfeld		2		22350		44700 			 -15337.5
zero-magnitude		2		22351		44702 			 -15335.5
Zendo		2		22352		44704 			 -15333.5
Zemlinsky		2		22353		44706 			 -15331.5
Zeiss		2		22354		44708 			 -15329.5
Yvette		2		22355		44710 			 -15327.5
yuh		2		22356		44712 			 -15325.5
Yuba		2		22357		44714 			 -15323.5
Y-region		2		22358		44716 			 -15321.5
Y're		2		22359		44718 			 -15319.5
**yp		2		22360		44720 			 -15317.5
Youngsters		2		22361		44722 			 -15315.5
Yorktown		2		22362		44724 			 -15313.5
Yorkers		2		22363		44726 			 -15311.5
yore		2		22364		44728 			 -15309.5
Yoneda		2		22365		44730 			 -15307.5
Yoknapatawpha		2		22366		44732 			 -15305.5
Yogi		2		22367		44734 			 -15303.5
yodeling		2		22368		44736 			 -15301.5
y'know		2		22369		44738 			 -15299.5
Yin-Yang		2		22370		44740 			 -15297.5
ye're		2		22371		44742 			 -15295.5
yen		2		22372		44744 			 -15293.5
yelp		2		22373		44746 			 -15291.5
yellowing		2		22374		44748 			 -15289.5
Yehhh		2		22375		44750 			 -15287.5
year-to-year		2		22376		44752 			 -15285.5
yearnings		2		22377		44754 			 -15283.5
year-earlier		2		22378		44756 			 -15281.5
Yea		2		22379		44758 			 -15279.5
**ye		2		22380		44760 			 -15277.5
yawning		2		22381		44762 			 -15275.5
yawn		2		22382		44764 			 -15273.5
yardstick		2		22383		44766 			 -15271.5
yardage		2		22384		44768 			 -15269.5
Yard		2		22385		44770 			 -15267.5
Yankees'		2		22386		44772 			 -15265.5
Yankeefication		2		22387		44774 			 -15263.5
yank		2		22388		44776 			 -15261.5
yachting		2		22389		44778 			 -15259.5
X's		2		22390		44780 			 -15257.5
XRELEASE		2		22391		44782 			 -15255.5
x-rays		2		22392		44784 			 -15253.5
X-gyro		2		22393		44786 			 -15251.5
xenophobia		2		22394		44788 			 -15249.5
x		2		22395		44790 			 -15247.5
Wyndham's		2		22396		44792 			 -15245.5
Wylie		2		22397		44794 			 -15243.5
wrongdoing		2		22398		44796 			 -15241.5
writhe		2		22399		44798 			 -15239.5
Writer		2		22400		44800 			 -15237.5
wristwatch		2		22401		44802 			 -15235.5
wrinkle		2		22402		44804 			 -15233.5
wring		2		22403		44806 			 -15231.5
wrestle		2		22404		44808 			 -15229.5
wrenches		2		22405		44810 			 -15227.5
wrenched		2		22406		44812 			 -15225.5
wreckage		2		22407		44814 			 -15223.5
wraps		2		22408		44816 			 -15221.5
wrapper		2		22409		44818 			 -15219.5
wrangled		2		22410		44820 			 -15217.5
wraith-like		2		22411		44822 			 -15215.5
Woven		2		22412		44824 			 -15213.5
worthiest		2		22413		44826 			 -15211.5
worsted		2		22414		44828 			 -15209.5
worshipped		2		22415		44830 			 -15207.5
worshipful		2		22416		44832 			 -15205.5
Worship		2		22417		44834 			 -15203.5
Worse		2		22418		44836 			 -15201.5
worrisome		2		22419		44838 			 -15199.5
world-shaking		2		22420		44840 			 -15197.5
Worlds		2		22421		44842 			 -15195.5
work-out		2		22422		44844 			 -15193.5
workmanlike		2		22423		44846 			 -15191.5
Wordsworth		2		22424		44848 			 -15189.5
wordlessly		2		22425		44850 			 -15187.5
Worcester		2		22426		44852 			 -15185.5
woodworking		2		22427		44854 			 -15183.5
woodwind		2		22428		44856 			 -15181.5
Woodwards		2		22429		44858 			 -15179.5
Woodruff's		2		22430		44860 			 -15177.5
Woodbury		2		22431		44862 			 -15175.5
Won't		2		22432		44864 			 -15173.5
wont		2		22433		44866 			 -15171.5
Wolff's		2		22434		44868 			 -15169.5
Wolff		2		22435		44870 			 -15167.5
Wolf		2		22436		44872 			 -15165.5
wohaw		2		22437		44874 			 -15163.5
woefully		2		22438		44876 			 -15161.5
wobbly		2		22439		44878 			 -15159.5
wobbled		2		22440		44880 			 -15157.5
Wm.		2		22441		44882 			 -15155.5
wizard		2		22442		44884 			 -15153.5
Witt		2		22443		44886 			 -15151.5
Witnesses		2		22444		44888 			 -15149.5
withhold		2		22445		44890 			 -15147.5
withered		2		22446		44892 			 -15145.5
wither		2		22447		44894 			 -15143.5
wistful		2		22448		44896 			 -15141.5
Wister		2		22449		44898 			 -15139.5
wispy		2		22450		44900 			 -15137.5
wisp		2		22451		44902 			 -15135.5
wisecracked		2		22452		44904 			 -15133.5
Wisdom		2		22453		44906 			 -15131.5
wiring		2		22454		44908 			 -15129.5
wintry		2		22455		44910 			 -15127.5
winters		2		22456		44912 			 -15125.5
wintered		2		22457		44914 			 -15123.5
Winsor		2		22458		44916 			 -15121.5
Winslow's		2		22459		44918 			 -15119.5
Winner		2		22460		44920 			 -15117.5
winless		2		22461		44922 			 -15115.5
windy		2		22462		44924 			 -15113.5
wind-swept		2		22463		44926 			 -15111.5
Windsor		2		22464		44928 			 -15109.5
Winds		2		22465		44930 			 -15107.5
windowpanes		2		22466		44932 			 -15105.5
Windham		2		22467		44934 			 -15103.5
windfall		2		22468		44936 			 -15101.5
winded		2		22469		44938 			 -15099.5
wind-blown		2		22470		44940 			 -15097.5
Wind		2		22471		44942 			 -15095.5
wily		2		22472		44944 			 -15093.5
Wilshire		2		22473		44946 			 -15091.5
Willis'		2		22474		44948 			 -15089.5
Williams's		2		22475		44950 			 -15087.5
Willcox		2		22476		44952 			 -15085.5
Wilkes		2		22477		44954 			 -15083.5
Wilhelmina		2		22478		44956 			 -15081.5
wilfully		2		22479		44958 			 -15079.5
wiles		2		22480		44960 			 -15077.5
Wilderness		2		22481		44962 			 -15075.5
Wilcox		2		22482		44964 			 -15073.5
Wilbur		2		22483		44966 			 -15071.5
wigmaker		2		22484		44968 			 -15069.5
wiggling		2		22485		44970 			 -15067.5
Wider		2		22486		44972 			 -15065.5
Wide		2		22487		44974 			 -15063.5
wickedly		2		22488		44976 			 -15061.5
Wick		2		22489		44978 			 -15059.5
wick		2		22490		44980 			 -15057.5
whosoever		2		22491		44982 			 -15055.5
whore		2		22492		44984 			 -15053.5
whooping		2		22493		44986 			 -15051.5
wholly-owned		2		22494		44988 			 -15049.5
wholes		2		22495		44990 			 -15047.5
wholeness		2		22496		44992 			 -15045.5
whoe		2		22497		44994 			 -15043.5
whizzed		2		22498		44996 			 -15041.5
whiz		2		22499		44998 			 -15039.5
Whitrow		2		22500		45000 			 -15037.5
Whitman		2		22501		45002 			 -15035.5
Whiting		2		22502		45004 			 -15033.5
white-topped		2		22503		45006 			 -15031.5
whitetail		2		22504		45008 			 -15029.5
whiteness		2		22505		45010 			 -15027.5
Whitehead's		2		22506		45012 			 -15025.5
whiteface		2		22507		45014 			 -15023.5
Whiskey		2		22508		45016 			 -15021.5
whisked		2		22509		45018 			 -15019.5
whirring		2		22510		45020 			 -15017.5
Whipsnade		2		22511		45022 			 -15015.5
whinnied		2		22512		45024 			 -15013.5
whim		2		22513		45026 			 -15011.5
whence		2		22514		45028 			 -15009.5
Wheel		2		22515		45030 			 -15007.5
Wheaton		2		22516		45032 			 -15005.5
wharves		2		22517		45034 			 -15003.5
Wharf		2		22518		45036 			 -15001.5
wharf		2		22519		45038 			 -14999.5
whacked		2		22520		45040 			 -14997.5
Wet		2		22521		45042 			 -14995.5
Westport		2		22522		45044 			 -14993.5
Westphalia		2		22523		45046 			 -14991.5
Westmore		2		22524		45048 			 -14989.5
Westerner		2		22525		45050 			 -14987.5
Westerly		2		22526		45052 			 -14985.5
Westbrook		2		22527		45054 			 -14983.5
Wesley		2		22528		45056 			 -14981.5
Wesker's		2		22529		45058 			 -14979.5
Wesker		2		22530		45060 			 -14977.5
Werther		2		22531		45062 			 -14975.5
Wert		2		22532		45064 			 -14973.5
Wentworth		2		22533		45066 			 -14971.5
Wemmick		2		22534		45068 			 -14969.5
welter		2		22535		45070 			 -14967.5
well-trained		2		22536		45072 			 -14965.5
well-to-do		2		22537		45074 			 -14963.5
well's		2		22538		45076 			 -14961.5
well-developed		2		22539		45078 			 -14959.5
well-designed		2		22540		45080 			 -14957.5
well-deserved		2		22541		45082 			 -14955.5
well-adjusted		2		22542		45084 			 -14953.5
Weldwood		2		22543		45086 			 -14951.5
welding		2		22544		45088 			 -14949.5
weir		2		22545		45090 			 -14947.5
Weinstein		2		22546		45092 			 -14945.5
weightlessness		2		22547		45094 			 -14943.5
Weigel's		2		22548		45096 			 -14941.5
wei		2		22549		45098 			 -14939.5
Weep		2		22550		45100 			 -14937.5
Weeks		2		22551		45102 			 -14935.5
weeks'		2		22552		45104 			 -14933.5
week-ends		2		22553		45106 			 -14931.5
weekday		2		22554		45108 			 -14929.5
Wee		2		22555		45110 			 -14927.5
wee		2		22556		45112 			 -14925.5
wedlock		2		22557		45114 			 -14923.5
wedge-shaped		2		22558		45116 			 -14921.5
wedged		2		22559		45118 			 -14919.5
weddings		2		22560		45120 			 -14917.5
wed		2		22561		45122 			 -14915.5
Websterville		2		22562		45124 			 -14913.5
Weber		2		22563		45126 			 -14911.5
weaves		2		22564		45128 			 -14909.5
weather-resistant		2		22565		45130 			 -14907.5
weathering		2		22566		45132 			 -14905.5
Weatherford		2		22567		45134 			 -14903.5
wearying		2		22568		45136 			 -14901.5
wearisome		2		22569		45138 			 -14899.5
weariness		2		22570		45140 			 -14897.5
Wealth		2		22571		45142 			 -14895.5
wayside		2		22572		45144 			 -14893.5
Ways		2		22573		45146 			 -14891.5
waxy		2		22574		45148 			 -14889.5
wave-length		2		22575		45150 			 -14887.5
wattles		2		22576		45152 			 -14885.5
watt		2		22577		45154 			 -14883.5
Watson-Watt's		2		22578		45156 			 -14881.5
waterways		2		22579		45158 			 -14879.5
waterway		2		22580		45160 			 -14877.5
waterproof		2		22581		45162 			 -14875.5
waterfall		2		22582		45164 			 -14873.5
watercolorists		2		22583		45166 			 -14871.5
watercolorist		2		22584		45168 			 -14869.5
watchmaker		2		22585		45170 			 -14867.5
Watching		2		22586		45172 			 -14865.5
watchful		2		22587		45174 			 -14863.5
wastewater		2		22588		45176 			 -14861.5
wastebasket		2		22589		45178 			 -14859.5
wasp		2		22590		45180 			 -14857.5
washings		2		22591		45182 			 -14855.5
washer		2		22592		45184 			 -14853.5
warships		2		22593		45186 			 -14851.5
Warsaw's		2		22594		45188 			 -14849.5
war-ridden		2		22595		45190 			 -14847.5
Warm		2		22596		45192 			 -14845.5
warily		2		22597		45194 			 -14843.5
warhead		2		22598		45196 			 -14841.5
wards		2		22599		45198 			 -14839.5
wardens		2		22600		45200 			 -14837.5
Wants		2		22601		45202 			 -14835.5
Want		2		22602		45204 			 -14833.5
Wanna		2		22603		45206 			 -14831.5
waning		2		22604		45208 			 -14829.5
Wangenheim		2		22605		45210 			 -14827.5
waned		2		22606		45212 			 -14825.5
Wander-Years		2		22607		45214 			 -14823.5
wanders		2		22608		45216 			 -14821.5
Wander		2		22609		45218 			 -14819.5
wan		2		22610		45220 			 -14817.5
Walter's		2		22611		45222 			 -14815.5
Walters		2		22612		45224 			 -14813.5
Walsh		2		22613		45226 			 -14811.5
wall-to-wall		2		22614		45228 			 -14809.5
Wallenstein		2		22615		45230 			 -14807.5
wales		2		22616		45232 			 -14805.5
Waldorf-Astoria		2		22617		45234 			 -14803.5
Waldo		2		22618		45236 			 -14801.5
waked		2		22619		45238 			 -14799.5
waits		2		22620		45240 			 -14797.5
waitress		2		22621		45242 			 -14795.5
wails		2		22622		45244 			 -14793.5
Wagner's		2		22623		45246 			 -14791.5
wagging		2		22624		45248 			 -14789.5
wagged		2		22625		45250 			 -14787.5
waded		2		22626		45252 			 -14785.5
wade		2		22627		45254 			 -14783.5
wadded		2		22628		45256 			 -14781.5
VTOL		2		22629		45258 			 -14779.5
vp		2		22630		45260 			 -14777.5
vowing		2		22631		45262 			 -14775.5
vow		2		22632		45264 			 -14773.5
Vous		2		22633		45266 			 -14771.5
votive		2		22634		45268 			 -14769.5
Voting		2		22635		45270 			 -14767.5
Voters		2		22636		45272 			 -14765.5
voodoo		2		22637		45274 			 -14763.5
Vonnegut's		2		22638		45276 			 -14761.5
